C_Random,Season,Tournament,Round order,Rd,N/JV,Resolution,C_Tag_Check,Randomize,End Date,Gov ballots,Gov wins,Note,Opp ballots,Opp wins,Start Date,Topic Committee,Region,Unnamed: 18,Analy HS,Ashland HS,Bakersfield State College,Bellarmine CP,Benicia HS,Berkeley HS,Berkeley HS (online),BHSEC Queens,Bishop O'Dowd HS,Bloomsburg U,Brooklyn Tech HS,Cajon HS,California Lutheran U,Campolindo HS,Campolindo HS (online),Canyon Crest Academy,Carlsbad HS,CFL (online),CHSSA (online),City College of SF,CK McClatchy HS,Clackamas HS,Claremont HS,Claremont HS (online),Claremont McKenna College,Clovis North HS,Columbia U,Columbia U (online),CSU Fullerton,CSU Long Beach,CSU Long Beach (online),Culver City,Culver City HS,Cupertino HS,Cypress College,Dalton School,De Anza College,De Toledo HS (online),Diablo Valley College,Dougherty Valley HS,El Cerrito HS,Enochs HS,Evergreen Valley HS,Evergreen Valley HS (online),Friends Seminary,GGSA (online),Gunn HS,Harker School,Harvard U (online),Head Royce School,Head-Royce School,Horace Mann School,Hunter College HS,Irvington HS,Irvington HS (online),Irvington HS / Bentley School,James Logan HS,La Costa Canyon HS,La Reina HS,La Reina HS (online),Leland HS,Leland HS / Bret Harte MS,Lewis & Clark College,Linfield U,Los Altos HS,Los Gatos HS,Los Osos HS,Lowell HS,Loyola HS,Lynbrook HS,Marshfield HS,McMinnville HS,Menlo-Atherton HS,Milpitas HS,Milpitas HS (online),Mira Loma HS,Miramonte HS,Monta Vista HS,Monte Vista HS,Mountain House HS,Mountain View HS,MVLA (online),N/A,NCPDL (online),New Roads School,Northgate HS,Notre Dame HS,Notre Dame HS (online),NPDL (online),Nueva School,Nueva School (online),NYPDL (online),Oak Ridge HS,online,Oregon City HS,Pacific U,Palo Alto HS,Peninsula HS,Peninsula HS (online),Pepperdine U,PHSSL (online),Ponderosa HS,Presentation HS,Prospect HS,Prospect HS (online),Reynolds HS,Ridge HS,Ridge HS (online),Rye County Day School,San Ramon HS,San Ramon Valley HS,Sandy HS,Santa Clara U,Santa Rosa HS,Santa Rosa JC,Schurr HS,SDSU,Silverton HS,Sonoma Academy,Sprague HS,St Pius X HS (MO),St. Francis HS,St. Mary's School,Stanford U,Stuyvesant HS,Summit HS,SVUDL (online),Taft HS,Tillamook HS,Trinity School,U of Oregon,U of Oregon (online),U of the Pacific,UC Berkeley,UC Berkeley (online),UC Los Angeles (online),UPenn,Valencia HS,Vassar College,Vassar College (online),Vista Murrieta HS,Washington HS,Washington HS (online),Westmont HS,Westview HS,Whitman College (WA),Wilcox HS,Willamette U,Wilson HS,Wilson HS (online),Windsor HS,Yale U,Yale U (online),Yuba City HS,classification,classification_confidence
1,2018-19,GGSA 2 2018-19,10.0,.,2B,"When in conflict, members of Congress ought to prioritize the positions of their constituents on policy issues over their own positions.",True,No,11/3/2018,,,,,,11/3/2018,Kevin Steeper,CHSSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2018-19,GGSA 2 2018-19,11.0,.,3A,The United States Federal Government should implement vote-by-mail in all elections.,True,No,11/3/2018,,,,,,11/3/2018,Kevin Steeper,CHSSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,GGSA 2 2018-19,12.0,.,3B,The United States Federal Government should make election day a national holiday.,True,No,11/3/2018,,,,,,11/3/2018,Kevin Steeper,CHSSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Ivy League Champs 2018-19,1.0,1.a,1.a,THW require large employers (100+ employees) to offer programs or funding for training their employees in skills that are ancillary/unrelated to their current job descriptions.,True,No,3/10/2019,,,theme: education,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,2.0,1.b,1.b,THW abolish tenure for teachers.,True,No,3/10/2019,,,theme: education,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,3.0,1.c,1.c,"THR the rise of “helicopter parenting.”
“Helicopter parenting” describes the practice of maintaining excessively attentive and consistent involvement in the life of one’s children.",True,No,3/10/2019,,,theme: education,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2018-19,Ivy League Champs 2018-19,4.0,2.a,2.a,"TH, as the US Federal Government, would fine news organizations for publishing fabricated stories.",True,No,3/10/2019,,,theme: democracy/government regulation,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,5.0,2.b,2.b,"THW give every citizen a campaign contribution voucher which they can donate to candidates of their choice.
Campaign contribution vouchers provide citizens an amount of money for the express purpose of giving it to a candidate running for elected office.",True,No,3/10/2019,,,theme: democracy/government regulation,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,6.0,2.c,2.c,"THP party list systems to the status quo (vote for individual candidates for seats representing the voter's electoral district/state) in the United States Congress.
In a party list system, voters vote for a party rather than a candidate. The parties are then given a proportional amount of seats in the legislature. The parties would publish a list of candidates prior to the election and seats are filled in order starting at the top of the list. This is currently in place in Israel, among other countries.",True,No,3/10/2019,,,theme: democracy/government regulation,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,7.0,3.a,3.a,"TH, as a western liberal democracy, would establish a significant inheritance tax to prevent the transfer of large fortunes between generations.",True,No,3/10/2019,,,theme: economics,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,8.0,3.b,3.b,THR the use of sanctions by western liberal democracies to curb authoritarian regimes.,True,No,3/10/2019,,,theme: economics,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2018-19,Ivy League Champs 2018-19,9.0,3.c,3.c,"TH, as a medium sized stagnating city (like Cleveland), would offer significant tax cuts to private companies to set up significant operational presence (i.e. warehouses, manufacturing, headquarters).",True,No,3/10/2019,,,theme: economics,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,10.0,4.a,4.a,"THW require all isolated religious communities (ex. Hasidic Jews, Jehovah’s witnesses) to give 18 year olds a “rumspringa”.
“Rumspringa” is an Amish tradition of sending off 18-year-olds to live in the outside world for 1 year, after which they may choose to return or not.",True,No,3/10/2019,,,theme: social justice,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,11.0,4.b,4.b,"THR code switching by politicians in public forums.
Code switching is the practice of changing one’s dialect based on circumstances and audience.",True,No,3/10/2019,,,theme: social justice,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2018-19,Ivy League Champs 2018-19,12.0,4.c,4.c,THBT the ultimate goal of refugee policy should be the repatriation of refugees to their country of origin as opposed to resettlement in the destination country.,True,No,3/10/2019,,,theme: social justice,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Ivy League Champs 2018-19,13.0,5.a,5.a,THS US-led military intervention in Venezuela.,True,No,3/10/2019,,,theme: international relations,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,14.0,5.b,5.b,THW dissolve the UN.,True,No,3/10/2019,,,theme: international relations,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,15.0,5.c,5.c,THBT countries that have access to significant natural resources have an obligation to share those resources with resource-poor countries.,True,No,3/10/2019,,,theme: international relations,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,low
1,2018-19,Ivy League Champs 2018-19,16.0,Q.a,S.a,"THR the rise of marketplace feminism.
Marketplace feminism is the practice of corporations allying with feminist movements through public outreach campaigns. For example, Dove ran an “everyone is beautiful” campaign which championed body positivity by featuring women who do not conform to traditional western beauty standards (plus sized models, stretch marks, blemishes).",True,No,3/10/2019,,,,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2018-19,Ivy League Champs 2018-19,17.0,Q.b,S.b,THW abolish fraternities and sororities on college campuses.,True,No,3/10/2019,,,,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,18.0,Q.c,S.c,"TH, as a micro-loan organization, would prioritize giving loans to women in the developing world.
Micro-loan organizations provide small loans typically with low interest rates and flexible repayment structures to support the starting of new businesses",True,No,3/10/2019,,,,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,19.0,S.a,F.a,"As the dictator of a tiny country, THW create a religion.",True,No,3/10/2019,,,,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,20.0,S.b,F.b,"As the dictator of a little country, THW not choose a hereditary successor.",True,No,3/10/2019,,,,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,21.0,S.c,F.c,"As the dictator of a small country, THW host large international sporting events (i.e. the Olympics, the World Cup, etc.)",True,No,3/10/2019,,,,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,22.0,F.a,.,"In the aftermath of an apocalyptic event (i.e.; zombie epidemic, thermonuclear war, solar flare), THW grant amnesty for crimes committed during the event.",True,No,3/10/2019,,,struck,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,23.0,F.b,.,"In a post-apocalyptic world, TH as the last known surviving couple would choose to not have children.",True,No,3/10/2019,,,struck,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Ivy League Champs 2018-19,24.0,F.c,.,"In the event of a zombie apocalypse, THW institute a policy of destroying infected quarantined areas rather than trying to save the uninfected people inside.",True,No,3/10/2019,,,debated,,,3/9/2019,committee of five debaters from the Columbia debate team,East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Jack Howe 2018-19,1.0,1A,.,The United States should cease the withdrawal from the UN Human Rights Council.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,2.0,1B,.,The United States should withdraw diplomatic support for Israel.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,3.0,2B,.,The United States criminal justice ought to value truth-seeking over attorney client privilege.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2018-19,Jack Howe 2018-19,4.0,3B,.,High schools in the United States should replace metal detectors with more trained security personnel.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,5.0,3A,.,The USFG should replace police officers with class B misdemeanors or higher.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,6.0,4A,.,College admissions in the United States should value depth of academic success over breadth of extracurricular involvement.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,7.0,4B,.,"In the wake of gun violence in school settings, news media should prioritize interviews with survivors over legislative change.",True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,8.0,5,.,The United States should cease all current developments of space force.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,9.0,6A,.,United States trade policy should prioritize stability of trade deals over tariff bargaining.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,10.0,6B,.,The United States department of energy should value energy cleanliness over affordability.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jack Howe 2018-19,11.0,O,.,Foreign interference in elections makes them illegitimate.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,low
1,2018-19,Jack Howe 2018-19,12.0,F,.,The USFG should abolish ICE.,True,No,9/23/2018,,,,,,9/22/2018,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jean Ward 2018-19,1.0,F.a,.,The USFG should create clearer legal definitions of protected and unprotected speech.,True,No,1/20/2019,,,,,,1/19/2019,,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jerry Hudson 2018-19,1.0,?,.,This House would have children.,True,No,10/20/2018,,,,,,10/19/2018,,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Jerry Hudson 2018-19,2.0,?,.,This House believes Batman is better than Superman.,True,No,10/20/2018,,,,,,10/19/2018,,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,medium
1,2018-19,Jerry Hudson 2018-19,3.0,F,.,This House would not consume art from artists deemed immoral.,True,No,10/20/2018,,,,,,10/19/2018,,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2018-19,Jon Schamber 2018-19,1.0,Q,.,The United States federal government should recognize the sovereignty of Taiwan.,True,No,10/28/2018,,,,,,10/26/2018,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,Jon Schamber 2018-19,2.0,F,.,This House should take a knee.,True,No,10/28/2018,,,,,,10/26/2018,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,ND Warm Up 2018-19,1.0,1,.,The California state government should designate public land for the planting of commercial cannabis.,True,No,9/16/2018,,,,,,9/15/2018,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2018-19,ND Warm Up 2018-19,2.0,2,.,The Addis Ababa-Djibouti Railway will do more harm than good.,True,No,9/16/2018,,,policy,,,9/15/2018,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,high
